0.62515169	0.37772368	0.37879328	0.61830107	0.35104145	0.56755499	0.55434692	0.34109173	
0.62552378	0.37832168	0.37762166	0.61850059	0.35035544	0.56846681	0.55469498	0.33980484	
0.62589291	0.37791805	0.37646419	0.61970085	0.34967486	0.56841132	0.55504033	0.33935690	
0.62563478	0.37714127	0.37670028	0.62050633	0.34865178	0.56809083	0.55578732	0.33925435	
0.62575231	0.37599739	0.37731247	0.62092350	0.34729264	0.56834361	0.55679015	0.33866508	
0.62686344	0.37486710	0.37691465	0.62133726	0.34676640	0.56859437	0.55683113	0.33808060	
0.62759119	0.37511720	0.37614165	0.62112281	0.34659093	0.56923803	0.55660618	0.33716164	
0.62794148	0.37573869	0.37499960	0.62129114	0.34594063	0.57013425	0.55693770	0.33591439	
0.62828900	0.37535815	0.37387134	0.62246031	0.34529548	0.57006128	0.55726657	0.33550423	
0.62800694	0.37460673	0.37413338	0.62323794	0.34431178	0.56972660	0.55799701	0.33543505	
0.62809851	0.37349033	0.37476862	0.62363031	0.34299584	0.56996691	0.55898054	0.33487658	
0.62918420	0.37238724	0.37439390	0.62401950	0.34251129	0.57020528	0.55899998	0.33432264	
0.62988901	0.37266205	0.37364641	0.62377816	0.34237288	0.57083681	0.55875681	0.33343778	
0.63021878	0.37330572	0.37253217	0.62391713	0.34175642	0.57171819	0.55907252	0.33222806	
0.63054594	0.37294692	0.37143138	0.62505707	0.34114481	0.57162864	0.55938572	0.33185361	
0.63024130	0.37221938	0.37171782	0.62580849	0.34019847	0.57128055	0.56010041	0.33181603	
0.63030839	0.37112889	0.37237473	0.62617754	0.33892348	0.57150896	0.56106553	0.33128671	
0.63137015	0.37005142	0.37202174	0.62654361	0.33847840	0.57173554	0.56106447	0.33076166	
0.63205334	0.37034955	0.37129825	0.62627697	0.33837515	0.57235561	0.56080395	0.32990910	
0.63236376	0.37101409	0.37021016	0.62638833	0.33779074	0.57322289	0.56110460	0.32873491	
0.63267175	0.37067578	0.36913522	0.62750078	0.33721097	0.57311757	0.56140285	0.32839428	
0.63234583	0.36997075	0.36944462	0.62822753	0.33630001	0.57275675	0.56210253	0.32838662	
0.63238988	0.36890470	0.37012193	0.62857467	0.33506383	0.57297389	0.56305013	0.32788488	
0.63342903	0.36785135	0.36978938	0.62891900	0.33465622	0.57318928	0.56302957	0.32738719	
0.63409186	0.36817144	0.36908845	0.62862856	0.33458623	0.57379843	0.56275248	0.32656521	
0.63438410	0.36885566	0.36802497	0.62871392	0.33403223	0.57465238	0.56303880	0.32542468	
0.63467399	0.36853669	0.36697434	0.62980051	0.33348261	0.57453204	0.56332283	0.32511608	
0.63432802	0.36785282	0.36730534	0.63050408	0.33260519	0.57415912	0.56400822	0.32513673	
0.63435033	0.36680979	0.36800183	0.63083059	0.33140584	0.57436557	0.56493911	0.32466112	
0.63536823	0.36577918	0.36768851	0.63115446	0.33103367	0.57457036	0.56489995	0.32418932	
0.63601190	0.36611999	0.36700880	0.63084161	0.33099525	0.57516913	0.56460711	0.32339629	
0.63628694	0.36682275	0.36596849	0.63090255	0.33047004	0.57601041	0.56487977	0.32228762	
0.63655979	0.36652196	0.36494072	0.63196483	0.32994905	0.57587585	0.56515026	0.32200935	
0.63619493	0.36585809	0.36529204	0.63264656	0.32910341	0.57549145	0.56582205	0.32205680	
0.63619678	0.36483674	0.36600656	0.63295367	0.32793891	0.57568774	0.56673703	0.32160591	
0.63719463	0.36382756	0.36571132	0.63325831	0.32760039	0.57588245	0.56668017	0.32115866	
0.63782022	0.36418785	0.36505160	0.63292439	0.32759189	0.57647139	0.56637233	0.32039305	
0.63807909	0.36490806	0.36403307	0.63296234	0.32709398	0.57730062	0.56663198	0.31931457	
0.63833589	0.36462442	0.36302682	0.63400172	0.32660004	0.57715258	0.56688954	0.31906497	
0.63795325	0.36397938	0.36339724	0.63466293	0.32578454	0.57675725	0.56754837	0.31913781	
0.63793580	0.36297846	0.36412875	0.63495178	0.32465312	0.57694390	0.56844821	0.31871035	
0.63891479	0.36198948	0.36385052	0.63523830	0.32434644	0.57712902	0.56837446	0.31828632	
0.63952334	0.36236815	0.36320960	0.63488458	0.32436626	0.57770864	0.56805236	0.31754666	
0.63976695	0.36310481	0.36221157	0.63490091	0.32389425	0.57852644	0.56829963	0.31649677	
0.64000864	0.36283733	0.36122555	0.63591874	0.32342599	0.57836558	0.56854493	0.31627438	
0.63960923	0.36221003	0.36161394	0.63656062	0.32263906	0.57795988	0.56919141	0.31637126	
0.63957363	0.36122834	0.36236141	0.63683231	0.32153898	0.57813737	0.57007681	0.31596596	
0.64053482	0.36025837	0.36209921	0.63710181	0.32126251	0.57831341	0.56998702	0.31556394	
0.64112732	0.36065434	0.36147597	0.63672945	0.32130917	0.57888414	0.56965131	0.31484888	
0.64135658	0.36140651	0.36049720	0.63672540	0.32086169	0.57969111	0.56988680	0.31382604	
0.64158402	0.36115425	0.35953023	0.63772297	0.32041777	0.57951806	0.57012039	0.31362940	
0.64116882	0.36054365	0.35993555	0.63834671	0.31965789	0.57910252	0.57075509	0.31374903	
0.64111609	0.35958010	0.36069806	0.63860223	0.31858750	0.57927131	0.57162676	0.31336477	
0.64206052	0.35862805	0.36045092	0.63885570	0.31833965	0.57943872	0.57152169	0.31298358	
0.64263790	0.35904034	0.35984431	0.63846580	0.31841176	0.58000103	0.57117304	0.31229178	
0.64285364	0.35980713	0.35888369	0.63844260	0.31798749	0.58079767	0.57139728	0.31129459	
0.64306767	0.35956918	0.35793463	0.63942112	0.31756665	0.58061309	0.57161974	0.31112234	
0.64263758	0.35897432	0.35835588	0.64002774	0.31683242	0.58018822	0.57224323	0.31126351	
0.64256873	0.35802784	0.35913253	0.64026807	0.31579018	0.58034871	0.57310181	0.31089915	
0.64349736	0.35709268	0.35889955	0.64050646	0.31556944	0.58050795	0.57298220	0.31053769	
0.64406052	0.35752033	0.35830858	0.64010004	0.31566566	0.58106226	0.57262122	0.30986797	
0.64426352	0.35830087	0.35736504	0.64005884	0.31526345	0.58184912	0.57283476	0.30889506	
0.64446490	0.35807643	0.35643285	0.64101941	0.31486443	0.58165352	0.57304662	0.30874588	
0.64402080	0.35749639	0.35686907	0.64160995	0.31415453	0.58121979	0.57365947	0.30890750	
0.64393674	0.35656602	0.35765901	0.64183596	0.31313898	0.58137246	0.57450559	0.30856198	
0.64485051	0.35564674	0.35743936	0.64206017	0.31294393	0.58152392	0.57437214	0.30821922	
0.64540026	0.35608888	0.35686314	0.64163823	0.31306300	0.58207061	0.57399939	0.30757038	
0.64559125	0.35688237	0.35593565	0.64158007	0.31268166	0.58284818	0.57420278	0.30662047	
